Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	stationaryDist[1]	stationaryDist[2]	tree_length
9072	-421.3791	-502.2283	80.84922	0.048256	0.0187739	0.0556609	0.0857185	0.00105158	0.000323513	0.0223925	0.112231	0.00423821	0.00739002	0.0101338	0.0998832	0.0786557	0.0482204	0.0725474	0.0267782	0.0385384	0.0102989	0.0137838	0.0224775	0.000758993	0.0518627	0.0796182	0.031835	0.109203	0.0225363	0.217656	0.0249392	0.0491506	0.0956333	0.0176245	0.0017479	0.0133776	0.0209218	0.0339061	0.00163344	0.0159343	0.0254642	0.048871	0.111348	0.0772501	0.0649775	0.120119	0.00828457	0.0677771	0.14745	0.00686622	0.186518	0.0406321	0.0403425	0.0263955	0.0870665	0.0372122	0.0314104	0.00266688	0.00311522	0.0496432	0.6612679	1.338732	0.262026	0.520385	0.81564	1.22603	1.92165	3.81642	0.9684152	2.024493	0.0175534	0.00682909	0.0202469	0.0311805	0.000382519	0.000117679	0.00814538	0.0408247	0.00154167	0.00268816	0.00368621	0.036333	0.0286114	0.0175404	0.0263895	0.00974072	0.0140185	0.00374627	0.00501393	0.00817629	0.000276088	0.0188653	0.0289615	0.0115802	0.0397233	0.00819771	0.0791735	0.00907176	0.0178788	0.0347871	0.00641099	0.000635807	0.00486618	0.00761042	0.0123335	0.000594172	0.00579619	0.00926272	0.0177771	0.0405035	0.0281001	0.0236359	0.0436939	0.00301356	0.0246543	0.0536356	0.00249762	0.0678467	0.0147801	0.0146748	0.00960149	0.0316709	0.0135361	0.0114257	0.00097009	0.00113318	0.018058	0.669366	0.330634	2.749102
9108	-427.9842	-507.8827	79.89853	0.0927038	0.0299139	0.061919	0.0674431	0.00168729	0.0237052	0.00470939	0.158608	0.00249119	0.0311662	0.0188583	0.102891	0.146384	0.123215	0.0314641	0.00411379	0.00764058	0.0428875	0.0167912	0.0219188	0.00306055	0.0661898	0.0841205	0.100172	0.0763059	0.0274455	0.0861892	0.12622	0.0782256	0.0302923	0.0680086	0.0189162	0.00307615	0.0260875	0.0285051	0.0461235	0.0154637	0.00709925	0.0207537	0.237343	0.0191608	0.0266518	0.153932	0.00925102	0.0621864	0.215297	0.111407	0.220389	0.0763173	0.0729028	0.0482136	0.111798	0.0547324	0.0362114	0.0036739	0.0128119	0.00873004	0.5766693	1.423331	0.424558	0.658482	0.877787	1.13923	1.51864	2.35539	0.619458	2.468192	0.0273966	0.00884039	0.0182988	0.0199313	0.000498641	0.00700556	0.00139176	0.0468732	0.000736217	0.00921047	0.00557317	0.0304071	0.0432605	0.0364133	0.00929853	0.00121574	0.002258	0.0126745	0.00496227	0.00647761	0.000904477	0.0195609	0.02486	0.0296037	0.0225505	0.0081109	0.0254713	0.0373015	0.0231179	0.00895221	0.0200984	0.00559026	0.000909088	0.00770957	0.00842405	0.0136308	0.00456994	0.00209803	0.00613329	0.0701416	0.00566256	0.00787634	0.0454913	0.00273393	0.0183778	0.0636263	0.0329239	0.0651309	0.0225539	0.0215448	0.0142485	0.0330394	0.0161749	0.0107015	0.00108574	0.00378628	0.00257997	0.711665	0.288335	3.383776
9144	-432.6315	-514.6206	81.9891	0.00468697	0.00806623	0.0204233	0.0147553	0.000871144	0.00501312	0.044265	0.0282529	0.00497418	0.00908488	0.00361213	0.0292032	0.0336373	0.0596091	0.0211065	0.00044568	0.00335429	0.00552249	0.0119371	0.0093677	0.0030428	0.0112008	0.015099	0.0205335	0.0394061	0.0020943	0.10653	0.02736	0.0341783	0.0141313	0.00812121	0.0112015	0.00810909	0.000181251	0.0160486	0.00307296	0.00772874	0.00331025	0.00527324	0.025825	0.0079388	0.0192984	0.0028411	0.0213951	0.0455091	0.0261084	0.0235354	0.0632109	0.00906268	0.0456952	0.0218055	0.0127865	0.0406296	0.0273843	0.00217411	0.00323182	0.0340649	0.4809248	1.519075	0.0984043	0.322768	0.702721	1.42304	3.0982	10.1622	1.676559	3.158655	0.00431062	0.00741853	0.0187833	0.0135705	0.000801193	0.00461058	0.0407106	0.0259842	0.00457477	0.00835538	0.00332208	0.0268582	0.0309363	0.0548226	0.0194117	0.000409892	0.00308494	0.00507905	0.0109786	0.00861549	0.00279847	0.0103014	0.0138866	0.0188847	0.0362419	0.00192613	0.0979763	0.025163	0.0314338	0.0129966	0.00746909	0.010302	0.00745795	0.000166697	0.0147599	0.0028262	0.00710813	0.00304444	0.00484981	0.0237513	0.00730133	0.0177487	0.00261297	0.0196771	0.0418548	0.0240119	0.0216456	0.0581352	0.00833497	0.042026	0.0200545	0.0117597	0.0373672	0.0251854	0.00199953	0.00297231	0.0313296	0.759538	0.240462	1.087309
9180	-438.6989	-519.8609	81.16207	0.0715639	0.0261481	0.0221237	0.0189051	0.0152602	0.0148739	0.0227101	0.00308923	0.0062307	0.0383572	0.00964206	0.0287925	0.0555058	0.0545536	0.0116314	0.00546669	0.00937653	0.0384297	0.00287911	0.0533132	0.0360756	0.021834	0.00525289	0.0331802	0.0403349	0.00604991	0.0696378	0.0286858	0.0129936	0.0656671	0.0476117	0.128978	0.0173884	0.0274772	0.00669318	0.0333016	0.0289536	0.00578443	0.00143717	0.162785	0.0587016	0.0603672	0.0171511	0.0288288	0.0473991	0.161851	0.0330155	0.245025	0.0344018	0.089949	0.031525	0.0666486	0.014813	0.00691984	0.0399269	0.00252958	0.0213391	0.6240744	1.375926	0.153903	0.401438	0.752205	1.32942	2.49104	6.49759	1.353174	2.204746	0.0318151	0.0116246	0.00983551	0.00840465	0.00678421	0.00661247	0.0100962	0.00137338	0.00276998	0.0170525	0.00428657	0.0128003	0.0246762	0.0242528	0.00517097	0.00243032	0.00416852	0.0170847	0.00127996	0.0237014	0.0160381	0.00970674	0.00233527	0.0147509	0.0179317	0.0026896	0.0309588	0.0127528	0.00577655	0.0291936	0.0211667	0.0573398	0.00773034	0.0122155	0.00297558	0.0148049	0.0128719	0.00257158	0.000638921	0.0723691	0.0260969	0.0268374	0.00762488	0.0128164	0.0210722	0.0719542	0.0146777	0.108931	0.015294	0.0399886	0.014015	0.0296299	0.00658543	0.00307635	0.0177503	0.00112457	0.00948669	0.687963	0.312037	2.249368
9216	-438.0657	-517.302	79.23629	0.0657646	0.0689852	0.0348234	0.0492351	0.0484006	0.0087003	0.0609885	0.125598	0.0108779	0.0747519	0.0239127	0.13897	0.0694475	0.0231354	0.106696	0.0229917	0.00084543	0.055455	0.0247003	0.0298733	0.0966998	0.00191184	0.08149	0.0996304	0.0991647	0.0773157	0.169937	0.0510324	0.0110119	0.0319906	0.0690924	0.00977105	0.0529456	0.032651	0.058866	0.0512625	0.00581395	0.0484504	0.00233879	0.367683	0.0505858	0.0761449	0.0208169	0.0436131	0.0193148	0.106436	0.0332431	0.221019	0.00951964	0.129428	0.0513624	0.055642	0.0418123	0.000104179	0.0154454	0.000626933	0.0100879	0.5092178	1.490782	0.209832	0.466956	0.788533	1.26818	2.14153	4.76571	1.129033	2.927592	0.0196405	0.0206023	0.0104	0.014704	0.0144548	0.00259833	0.0182142	0.0375097	0.00324866	0.0223246	0.00714149	0.0415033	0.0207404	0.00690936	0.0318645	0.00686644	0.000252487	0.0165616	0.00737671	0.00892164	0.0288793	0.000570969	0.0243369	0.0297545	0.0296154	0.0230903	0.0507514	0.0152408	0.00328869	0.00955396	0.0206344	0.00291811	0.0158121	0.00975118	0.0175803	0.0153095	0.00173633	0.0144697	0.000698477	0.109808	0.0151074	0.0227406	0.00621694	0.013025	0.00576835	0.0317871	0.009928	0.0660071	0.00284303	0.0386534	0.0153393	0.0166174	0.0124872	3.11129e-05	0.00461274	0.000187233	0.00301275	0.745391	0.254609	3.348414
9252	-436.1393	-517.8605	81.72118	0.0162424	0.00247613	0.0143172	0.0628415	0.00242918	0.00436972	0.0485128	0.0246377	0.0263859	0.0230091	0.0200988	0.0514031	0.032765	0.136625	0.000967569	0.0216271	0.000329416	0.0204145	0.0190008	0.0322859	0.00388152	0.000995025	0.0240331	0.0641658	0.0826801	0.00274361	0.0918088	0.0198343	0.0061776	0.0586492	0.0236392	0.0536733	0.0664818	0.0211077	0.035057	0.00853768	0.010331	0.0225663	0.0408639	0.00912154	0.00360605	0.0701921	0.0102095	0.0333922	0.0181662	0.000108844	0.0311487	0.117886	0.0199739	0.0479981	0.00156128	0.0457339	0.0947669	0.0256103	0.0193621	0.022218	0.00889735	0.6107034	1.389297	0.132013	0.372497	0.734849	1.36082	2.68458	7.57499	1.464107	2.274912	0.00913563	0.00139271	0.00805276	0.0353455	0.00136631	0.00245777	0.0272863	0.0138576	0.0148409	0.0129416	0.0113047	0.028912	0.0184288	0.0768457	0.000544214	0.0121643	0.000185282	0.0114823	0.0106871	0.0181594	0.00218318	0.000559657	0.0135175	0.0360904	0.0465038	0.00154316	0.0516383	0.0111559	0.00347462	0.0329876	0.013296	0.0301888	0.037393	0.0118721	0.019718	0.00480206	0.00581073	0.0126926	0.0229841	0.00513046	0.00202824	0.0394799	0.00574236	0.0187816	0.0102177	6.12197e-05	0.0175197	0.0663057	0.0112344	0.0269968	0.000878153	0.0257233	0.0533021	0.0144046	0.0108903	0.0124966	0.00500436	0.694648	0.305352	1.777919
9288	-437.6569	-517.8184	80.16143	0.0576175	0.0180168	0.0170571	0.0566536	0.00311178	0.00630117	0.0364781	0.0324531	0.0225979	0.0340617	0.0139034	0.065105	0.0395324	0.0406372	0.0145949	0.0420573	0.0036286	0.0484434	0.0041242	0.0147424	0.0156657	0.017346	0.0258773	0.0249571	0.0646459	0.0351635	0.156624	0.00905712	0.00745478	0.0743007	0.0490628	0.134823	0.056661	0.0742526	0.04072	0.015093	0.00617784	0.139792	0.0220056	0.044287	0.0104508	0.0705614	0.00589806	0.0254978	0.0194872	0.00209896	0.00382887	0.175011	0.0183508	0.0970789	0.00171896	0.192015	0.0368381	0.0561248	0.0908887	0.00302887	0.0137418	0.4824552	1.517545	0.100157	0.32556	0.704611	1.41922	3.07163	9.98428	1.66379	3.145462	0.0239305	0.00748299	0.00708438	0.0235301	0.00129243	0.00261709	0.0151505	0.0134789	0.00938564	0.0141469	0.00577455	0.0270402	0.0164191	0.016878	0.00606172	0.0174678	0.00150708	0.0201202	0.00171292	0.00612299	0.00650647	0.00720437	0.0107477	0.0103655	0.0268496	0.0146046	0.0650513	0.00376172	0.00309622	0.0308596	0.0203774	0.0559966	0.0235332	0.0308396	0.0169124	0.00626861	0.00256586	0.0580604	0.00913966	0.0183939	0.00434055	0.0293065	0.00244966	0.0105901	0.00809367	0.000871767	0.00159026	0.072688	0.00762168	0.0403201	0.000713942	0.0797503	0.0153001	0.0233105	0.0377491	0.00125799	0.00570742	0.758772	0.241228	2.407706
9324	-429.0476	-511.5018	82.45428	0.021335	0.0106334	0.0148803	0.0115119	0.00375991	0.00513259	0.004882	0.0173975	0.00146344	0.00996395	0.00664082	0.0198259	0.0060808	0.00904126	0.00449317	0.00259184	0.00849051	0.0162587	0.000718986	0.00600178	5.22176e-06	0.0133335	0.0177061	0.0190368	0.0275505	0.0120453	0.0471313	0.0115486	0.00177797	0.0148744	0.000698404	0.0441262	0.00830426	0.0206041	0.0187032	0.00941028	0.00444952	0.0114459	0.0128066	0.0110507	0.0050783	0.026827	0.000145757	0.00329071	0.0170377	0.00293496	0.00301643	0.028815	0.00815339	0.0294085	0.0350752	0.0091346	0.0127724	0.00784412	0.00796272	0.0121721	0.00670033	0.5814552	1.418545	0.0755671	0.283766	0.675046	1.48138	3.52403	13.2333	1.867495	2.439646	0.030302	0.0151025	0.0211343	0.0163502	0.00534017	0.00728976	0.00693386	0.0247095	0.00207851	0.0141517	0.00943189	0.0281585	0.0086365	0.0128412	0.0063816	0.00368116	0.012059	0.023092	0.00102117	0.00852427	7.41641e-06	0.0189375	0.0251478	0.0270378	0.0391296	0.0171078	0.0669401	0.0164023	0.00252523	0.0211259	0.000991937	0.0626721	0.0117945	0.0292638	0.026564	0.0133653	0.00631961	0.0162565	0.0181891	0.0156952	0.00721265	0.0381021	0.000207017	0.00467377	0.0241984	0.0041685	0.00428421	0.0409257	0.0115802	0.0417686	0.0498169	0.0129738	0.0181405	0.0111409	0.0113094	0.0172879	0.00951641	0.709272	0.290728	0.7040814
9360	-426.9041	-507.5281	80.62397	0.0309926	0.0105019	0.0293981	0.0244692	0.0292073	0.0137382	0.0356896	0.0117085	0.0042312	0.0544214	0.00152426	0.0377647	0.00498117	0.170701	0.00318637	0.00472349	0.000717007	0.0707942	0.0172432	0.00247065	0.00694209	0.0296932	0.0750296	0.0515283	0.0153799	0.0222694	0.256529	0.0226726	0.0264329	0.0365179	0.0363005	0.0365689	0.0602848	0.122033	0.0351167	0.00269643	0.0320032	0.0052944	0.0359669	0.0374256	0.00368208	0.0465891	0.160194	0.0102666	0.022838	0.0040359	0.0237405	0.0431973	0.0184017	0.0178946	0.0710804	0.0151299	0.0530824	0.00330853	1.52524e-05	0.00419348	0.0987591	0.4239003	1.5761	0.132968	0.373809	0.735656	1.35933	2.67516	7.52059	1.458896	3.71809	0.0147474	0.00499719	0.0139887	0.0116434	0.0138979	0.00653715	0.0169824	0.00557136	0.00201336	0.0258958	0.000725299	0.0179699	0.00237023	0.0812258	0.0015162	0.00224761	0.000341179	0.0336865	0.00820495	0.00117563	0.00330331	0.0141292	0.0357019	0.0245191	0.00731832	0.0105966	0.122066	0.0107885	0.0125777	0.0173766	0.0172731	0.0174009	0.0286858	0.0580677	0.0167098	0.00128306	0.0152283	0.00251928	0.0171144	0.0178085	0.00175207	0.0221688	0.0762264	0.00488522	0.0108672	0.00192043	0.0112966	0.0205549	0.00875624	0.00851493	0.0338227	0.00719939	0.0252586	0.00157432	7.25765e-06	0.00199542	0.0469933	0.78805	0.21195	2.101557
9396	-433.7355	-516.0841	82.34857	0.00300211	0.00232413	0.0193881	0.016776	0.00455025	0.00396493	0.0170505	0.0219503	0.00406072	0.00470052	0.00701387	0.025482	0.00105583	0.0214418	0.0165199	0.00617759	0.000146687	0.0210709	0.0114101	0.0114488	0.0091433	0.00458585	0.0261092	0.0154459	0.00289238	0.0180676	0.0247453	0.00966128	0.00060806	0.0100599	0.0157341	0.000213323	0.00544321	0.0153417	0.003393	0.00505946	0.00156401	0.00326885	0.0123604	0.0218142	0.00495982	0.0109596	0.0591572	0.0063072	0.0045899	0.0293487	0.00355923	0.0351101	0.0047894	0.00441831	0.0230631	0.00431009	0.0581413	0.00792074	3.83925e-05	0.0152598	0.0113275	0.5282387	1.471761	0.0822636	0.295763	0.683824	1.46236	3.38108	12.156	1.8061	2.786167	0.00423843	0.00328125	0.0273725	0.0236846	0.00642413	0.00559776	0.0240722	0.0309899	0.005733	0.00663628	0.00990232	0.0359759	0.00149063	0.030272	0.0233231	0.00872163	0.000207095	0.0297483	0.0161089	0.0161636	0.0129087	0.00647438	0.0368614	0.0218068	0.00408352	0.0255082	0.0349359	0.01364	0.00085847	0.0142028	0.0222137	0.000301173	0.00768483	0.0216596	0.0047903	0.00714304	0.0022081	0.00461502	0.0174507	0.0307977	0.00700237	0.0154729	0.0835192	0.00890462	0.0064801	0.0414351	0.00502498	0.0495691	0.00676177	0.00623785	0.0325609	0.00608507	0.082085	0.0111827	5.42033e-05	0.0215441	0.0159924	0.735881	0.264119	0.7083063
9432	-440.2981	-521.7522	81.45405	0.0306857	0.00384781	0.057006	0.0259631	0.0243905	0.000510398	0.0156178	0.0139595	0.0190593	0.0456361	0.0326838	0.0670772	0.128952	0.079226	0.000642364	0.00989232	0.0189019	0.0204251	0.0225414	0.0191038	0.0478134	0.0190117	0.0591581	0.0404568	0.0293581	0.000404424	0.0516349	0.0248618	0.0954546	0.0353518	0.0326017	0.0155867	0.0207911	0.00686706	0.00245307	0.0414957	0.0246762	0.0225316	0.0405363	0.0501634	0.0255923	0.0268811	0.0524585	0.0665655	0.106822	0.0276715	0.0496184	0.0359743	0.0134994	0.0797726	0.101544	0.0161253	0.017842	0.0265269	0.0288808	0.0328747	0.0115808	0.6636364	1.336364	0.121591	0.357852	0.725711	1.37796	2.79445	8.22432	1.523575	2.013698	0.0152093	0.00190716	0.0282549	0.0128685	0.0120891	0.000252978	0.00774093	0.00691899	0.00944672	0.0226195	0.0161997	0.0332467	0.0639147	0.0392683	0.000318386	0.00490311	0.00936871	0.0101237	0.0111726	0.00946875	0.0236986	0.00942312	0.0293216	0.0200524	0.0145513	0.000200452	0.0255927	0.0123227	0.0473119	0.0175221	0.016159	0.00772553	0.0103051	0.00340365	0.00121586	0.0205673	0.0122307	0.0111678	0.0200917	0.0248634	0.0126848	0.0133236	0.026001	0.0329931	0.052946	0.0137153	0.0245933	0.0178306	0.00669096	0.0395391	0.0503299	0.00799247	0.00884337	0.013148	0.0143147	0.0162943	0.00573998	0.668182	0.331818	2.017559
9468	-439.3715	-519.9308	80.55935	0.0409428	0.00647377	0.0193003	0.0346111	0.0284861	0.0107449	0.0445837	0.0694554	0.00656238	0.0636479	0.00638982	0.0255892	0.000968993	0.0915763	0.0268783	0.103631	0.0130275	0.0256005	0.00595761	0.0390635	0.00602225	0.0201184	0.0196689	0.00674159	0.0499105	0.0436314	0.0799896	0.0378665	0.0586691	0.0600988	0.0653211	0.0348052	0.00862826	0.00499045	0.0294001	0.11402	0.131404	0.0097312	0.00193273	0.0258598	0.0690696	0.0294027	0.0334023	0.030441	0.01147	0.0666779	0.0610796	0.0374325	0.0332559	0.0705568	0.0353319	0.00928699	0.0524892	0.061016	0.0577782	0.029644	0.00571841	0.410281	1.589719	0.150515	0.397103	0.749661	1.33394	2.51824	6.64387	1.369271	3.874708	0.0188994	0.00298833	0.00890914	0.0159767	0.0131493	0.00495991	0.0205801	0.032061	0.00302923	0.0293802	0.00294957	0.0118121	0.000447292	0.0422721	0.0124072	0.0478364	0.00601358	0.0118173	0.00275007	0.0180319	0.0027799	0.00928677	0.00907925	0.00311195	0.0230389	0.0201405	0.0369236	0.0174794	0.027082	0.0277419	0.0301526	0.0160663	0.00398285	0.00230362	0.0135712	0.052632	0.0606567	0.00449197	0.000892159	0.011937	0.0318829	0.0135724	0.0154187	0.0140517	0.00529461	0.0307789	0.0281947	0.0172791	0.0153511	0.0325694	0.0163094	0.00428692	0.0242293	0.0281653	0.0266707	0.0136838	0.00263965	0.79486	0.20514	2.166353
9504	-432.3341	-512.654	80.31987	0.0478513	0.0514619	0.0438511	0.0884055	0.00962262	0.0100058	0.0842995	0.0576749	0.00927015	0.0420145	0.0107756	0.114713	0.0227954	0.0646525	0.00660217	0.0195626	0.0252103	0.0282366	0.00796353	0.0477831	0.00716739	0.0424003	0.0378691	0.0970157	0.101551	0.0146645	0.215585	0.03262	0.0285963	0.141866	0.0180387	0.027132	0.00254922	0.0556537	0.0772611	0.00872655	0.00151987	0.11462	0.0487527	0.101374	0.0407102	0.0178403	0.0222376	0.0668106	0.159751	0.0175193	0.023673	0.0282848	0.10963	0.0558185	0.0965249	0.00712419	0.0325102	0.192798	0.118061	0.0838232	0.0471256	0.543495	1.456505	0.438222	0.668734	0.882028	1.13375	1.49536	2.28195	0.5965525	2.679887	0.0154961	0.0166654	0.0142007	0.0286291	0.00311618	0.00324025	0.0272994	0.0186774	0.00300203	0.0136059	0.00348957	0.0371485	0.00738202	0.020937	0.00213804	0.00633514	0.00816406	0.00914411	0.0025789	0.015474	0.00232108	0.0137309	0.0122635	0.0314175	0.0328862	0.00474894	0.0698147	0.0105636	0.0092606	0.0459416	0.00584163	0.00878641	0.000825537	0.0180228	0.0250201	0.002826	0.000492192	0.0371184	0.015788	0.0328288	0.0131836	0.00577738	0.00720138	0.0216358	0.0517337	0.00567342	0.00766624	0.00915972	0.0355024	0.0180762	0.0312585	0.00230709	0.0105281	0.0624353	0.0382328	0.0271452	0.0152611	0.728252	0.271748	3.087957
9540	-441.8115	-522.3363	80.52482	0.0963664	0.00267733	0.0299898	0.0172555	0.014585	0.00143882	0.0508045	0.0134285	0.00823685	0.00363987	0.00311154	0.0892134	0.0133301	0.0707649	2.97642e-05	0.00546214	0.00163264	0.0378747	0.00111991	0.0017744	0.000839103	0.0295759	0.0512516	0.0234209	0.0100084	0.0177218	0.0608555	0.00359951	0.0129628	0.0610056	0.0107974	0.00642306	0.0669288	0.0640289	0.0125954	0.0189757	0.00894477	0.0554084	0.0423417	0.0449616	0.00930967	0.00175598	0.0522234	0.072813	0.0660603	0.0448363	0.00808544	0.0415057	0.0253365	0.0103719	0.149848	0.0311451	0.0024581	0.0528718	0.0352335	0.00130157	0.0905533	0.3561791	1.643821	0.0865592	0.303197	0.68914	1.45108	3.29819	11.5528	1.769296	4.615152	0.0547196	0.00152027	0.0170291	0.0097982	0.00828179	0.000817006	0.0288483	0.00762509	0.00467713	0.00206683	0.00176682	0.050658	0.00756923	0.0401824	1.6901e-05	0.00310156	0.00092706	0.0215064	0.000635917	0.00100756	0.000476468	0.0167941	0.0291021	0.0132991	0.00568304	0.010063	0.0345555	0.00204391	0.00736064	0.0346407	0.00613109	0.0036472	0.0380041	0.0363575	0.00715205	0.010775	0.0050791	0.0314625	0.0240428	0.0255305	0.0052863	0.000997099	0.029654	0.0413453	0.037511	0.0254594	0.00459115	0.0235682	0.0143868	0.00588949	0.0850881	0.0176851	0.00139578	0.0300222	0.0200066	0.000739072	0.0514188	0.82191	0.17809	1.761092
9576	-428.6784	-510.9221	82.24365	0.014785	0.00499901	0.0134587	0.00579672	0.00503176	0.000622434	0.0382939	0.00839205	0.00217847	0.00144435	0.00624986	0.00904151	0.0124026	0.00379971	0.000167683	0.0020875	0.00307673	0.0172789	0.00131034	0.01281	0.00262857	0.00776772	0.024341	0.0288055	0.00134904	0.00671287	0.0370505	0.00723735	0.00106616	0.0223844	0.0353081	2.93302e-05	0.00299152	0.0179604	0.0188388	0.0219933	0.0159813	0.00869125	0.00320706	0.0354266	0.00305166	0.0110517	0.0213843	0.0147585	0.0468207	0.0143735	0.0158007	0.00462589	0.00693808	0.0109962	0.0674331	0.00543651	0.00743559	0.0202835	0.0142792	0.0121606	0.0214115	0.4925656	1.507434	0.087897	0.305473	0.69075	1.4477	3.27361	11.377	1.758207	3.060373	0.0194223	0.00656694	0.0176799	0.00761485	0.00660996	0.00081766	0.0503047	0.0110242	0.00286175	0.00189736	0.00821012	0.0118774	0.0162926	0.00499148	0.000220276	0.00274224	0.00404173	0.0226984	0.00172132	0.0168278	0.00345302	0.010204	0.0319755	0.0378403	0.00177216	0.00881835	0.0486713	0.00950733	0.00140056	0.0294052	0.0463824	3.85295e-05	0.0039298	0.0235936	0.0247476	0.0288915	0.0209938	0.0114172	0.00421294	0.0465381	0.0040088	0.014518	0.0280915	0.0193875	0.0615059	0.0188817	0.0207565	0.00607679	0.0091142	0.0144451	0.0885833	0.00714166	0.00976774	0.0266454	0.0187578	0.0159747	0.0281272	0.753717	0.246283	0.7612391
9612	-430.8107	-510.6735	79.86279	0.0589117	0.0336725	0.0680696	0.0439565	0.00289069	8.94797e-05	0.0767167	0.0442726	0.0586955	0.0449253	0.0143361	0.0268054	0.0611479	0.125404	0.000153129	0.00217975	0.0243556	0.024627	0.0180324	0.103246	0.0263683	0.0632403	0.0770196	0.12661	0.0186944	0.0268821	0.217231	0.0139969	0.0208467	0.0110203	0.0495729	0.00436957	0.0525336	0.0752133	0.00478042	0.0226214	0.000753411	0.0303305	0.0442267	0.020206	0.0320014	0.0258244	0.0165929	0.0468512	0.122029	0.0685158	0.0326752	0.12322	0.0284067	0.0281898	0.1681	0.0434734	0.00223566	0.0932485	0.117658	0.045511	0.0242613	0.4784299	1.52157	0.14752	0.39323	0.747373	1.33802	2.54304	6.77873	1.383802	3.180341	0.0213618	0.0122099	0.0246826	0.015939	0.00104819	3.2446e-05	0.0278181	0.0160536	0.0212835	0.0162903	0.00519838	0.00971984	0.0221727	0.0454726	5.55258e-05	0.000790394	0.00883153	0.00892996	0.00653868	0.0374378	0.00956133	0.0229314	0.0279279	0.0459097	0.00677875	0.00974768	0.0787697	0.00507539	0.00755917	0.00399606	0.0179755	0.00158444	0.0190491	0.027273	0.00173342	0.00820271	0.000273193	0.0109981	0.016037	0.00732686	0.011604	0.00936413	0.00601673	0.0169886	0.0442487	0.0248444	0.0118483	0.0446806	0.0103005	0.0102218	0.0609543	0.0157638	0.000810669	0.0338126	0.0426638	0.0165026	0.00879732	0.760785	0.239215	2.7578
